,review_id,score
0,R9T1FE2ZX2X04,0.0694418075670149
1,RE36JAD5V53PO,0.36118402494750024
2,RIDHM8B7SCCV3,0.033904150424903357
3,R14QGWPCHU9LSE,0.04397087773348307
4,R230LCPQDOFJJZ,0.052446475372542434
5,RYOOYLVIAHU2A,0.018747021724875523
6,R18NK8BQ5LPMZZ,0.019048194970694432
7,RD0BGSERMZ2JS,0.09181170477006972
8,R3N0F2FKJOMGKK,0.07423268504643232
9,R2M6U66CT3H5OY,-0.2521289400697153
10,R2WDYCZI91LL6K,0.09450857655498845
11,R1DZKVY1CJF3QP,0.34435503631286846
12,R3IL7ENAGVGJ3I,-0.03543946416009369
13,R1PEMP08D31OPZ,0.004031857643517878
14,R35ZY5QEANBM8D,0.18236912378111825
15,RWMEEVC97HUNG,0.01892070086712394
16,R3GR9RB60NKBG0,0.05724687418765528
17,R2S51H4FUT53NR,0.019048194970694432
18,RTYQK30NMOCM6,-0.24467097736986343
19,R3GELVX38EM91L,0.08717713261438886
20,ROMFVXSLZP6HW,0.2355474032663034
21,R1MNTJKIK8FETW,0.11188032896625222
22,R1PVX4QFWHMCWO,0.10295993640870771
23,RSJM2TUS1RV7B,0.009463730414524196
24,R3QWLLEFDJAE1S,0.08101243015152804
25,REOAJPZWKR6K9,0.41986659066691745
26,R3KD277RB5OGGF,0.11320590732102875
27,R1CH89SEVYIHW0,0.10619880498359713
28,R3N3KZ7ZP8HJQV,0.2511440287728197
29,R1PCG4HG8GZJBE,0.07984533120488857
30,R38Q9W9BNZN2C4,0.152367962372145
31,R1WXXPRNQWE7Y6,0.019048194970694432
32,R3SS843K1CWOIY,0.05553835062717427
33,R1CBKQKQYW50UX,0.22119360317080794
34,R3DTN85N6X9SIS,0.22666752679819657
35,R3LY7MANJ71HBW,0.698888313248629
36,R24QP0W6EEOHUS,0.06545185684311017
37,RLQUFMAV4PDJV,0.3596933930141337
38,RO9KNA385PZML,-0.0034399758724434903
39,R2XSDRSLLGC750,-0.002144794522368265
40,R1GNASF5UI5MFK,-0.084743826593209
41,R20ZGQIMYDIS4H,0.3210830364982389
42,R17M5MZ51QMVCK,0.09527737189030727
43,R3F0HVXSBUC4ZA,0.020960369311621374
44,RVQC05SNQCV7U,-0.1539573338646365
45,R2CNQVPGS12Q9U,0.08406927007461329
46,R2DCN3LVLN029S,-0.06558732770288644
47,R2AVR4LDQJ9ZC3,0.9450682769154217
48,R3U2Q8FK78NL25,0.1619547406528956
49,R1VR5BNNT6O42J,0.4270973970804244
50,R1NRG8W14M4CLG,0.26771768001611296
51,R3L5SKZ80SISVL,0.1132797489408559
52,R3TK7ALY9OX6AU,0.06927425778529539
53,R14H2YRC78LPRI,0.08159826357110811
54,R325ASXFQ8D66J,0.28010147092872284
55,RXTB7K8FZ2CUI,0.06594123907152794
56,R2B9QSQYIMD9IQ,0.10335340695439355
57,R2CWOY8AIVXR78,0.14880508679375737
58,RH1COQMQTTTQK,0.8993190140181926
59,RGCXNOF41RJUV,0.11422912382889816
60,R27KFIYH6UN3Z9,-0.055649619490808266
61,R2MAVSNJJ62S54,0.2316180379645032
62,R1VTV0AKB52C9H,-0.2764192759908046
63,R1V4NOB6BPAQP7,0.12259555776801534
64,RJRW0RDNSZ6I1,0.4497924462557732
65,R6TDV0VZY8MJ2,0.2044906639234414
66,R19QC4I6XAFVRT,0.09527737189030727
67,R5QPK9FEGOJMS,0.037227859980416333
68,R3ATL80Z74M7OG,0.026979997676266354
69,R7GF4Y91VF0QF,0.0733812471140749
70,R2UB31YAU4O9TO,0.14906875037048328
71,R1JPB4C7WUPASJ,-0.022075681823241933
72,R2O4W8PM98H3XE,0.08800796428779556
73,RAKZYMW6TR3GS,0.19828910902506358
